t(sec)	BaseTemp(C)	D1C(A)	D2C(A)	D1T(C)	D2T(C)	VT(C)	LBOT(C)	ET(C)	Power(W)
5618.4	 31.85	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3656.0
5638.7	 31.85	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3655.0
5659.0	 31.85	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3647.0
5679.3	 31.85	 45.4	 45.9\  25.6	  22.9	   30.0	  147.8	  50.9	3649.0
5699.6	 31.85	 45.5	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3651.0
5719.8	 31.85	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3656.0
5740.1	 31.86	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3652.0
5760.4	 31.86	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  50.9	3652.0
5780.7	 31.86	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3654.0
5801.0	 31.86	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3655.0
5821.3	 31.86	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3642.0
5841.6	 31.86	 45.5	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3655.0
5861.9	 31.86	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3654.0
5882.2	 31.86	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3646.0
5902.4	 31.86	 45.5	 45.9\  25.6	  22.9	   30.1	  147.8	  50.9	3648.0
5922.7	 31.89	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.1	3652.0
5943.0	 31.89	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3654.0
5963.3	 31.86	 45.5	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3653.0
5983.6	 31.86	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3653.0
6003.9	 31.87	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3652.0
6024.1	 31.87	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3651.0
6044.4	 31.87	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3652.0
6064.7	 31.87	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.1	3651.0
6085.0	 31.87	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3653.0
6105.3	 31.87	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3652.0
6125.5	 31.86	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3653.0
6145.8	 31.86	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3652.0
6166.1	 31.86	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3651.0
6186.4	 31.89	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3656.0
6206.7	 31.89	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3654.0
6226.9	 31.89	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3651.0
6247.2	 31.89	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3651.0
6267.5	 31.87	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3655.0
6287.8	 31.87	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.1	3653.0
6308.1	 31.89	 45.5	 45.9\  25.6	  22.9	   30.0	  147.7	  51.0	3652.0
6328.3	 31.89	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3653.0
6348.6	 31.90	 45.5	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3649.0
6368.9	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3652.0
6389.2	 31.90	 45.3	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3662.0
6409.5	 31.89	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3661.0
6429.8	 31.89	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3657.0
6450.1	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3662.0
6470.3	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3661.0
6490.6	 31.89	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  50.9	3654.0
6510.9	 31.89	 45.4	 45.7\  25.6	  22.9	   30.0	  147.8	  50.9	3660.0
6531.2	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3656.0
6551.5	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3660.0
6571.8	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  50.9	3654.0
6592.0	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3661.0
6612.3	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3654.0
6632.6	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3657.0
6652.9	 31.90	 45.4	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3651.0
6673.2	 31.87	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3658.0
6693.4	 31.87	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3659.0
6713.7	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3659.0
6734.0	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  50.9	3658.0
6754.3	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3660.0
6774.6	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3660.0
6794.8	 31.89	 45.3	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3657.0
6815.1	 31.89	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3658.0
6835.4	 31.89	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3660.0
6855.7	 31.89	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.1	3657.0
6876.0	 31.89	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3658.0
6896.3	 31.89	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  50.9	3660.0
6916.6	 31.89	 45.3	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3660.0
6936.8	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3659.0
6957.1	 31.90	 45.4	 45.9\  25.6	  22.9	   30.0	  147.8	  50.9	3657.0
6977.4	 31.89	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3658.0
6997.6	 31.89	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3661.0
7017.9	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3658.0
7038.2	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  50.9	3659.0
7058.5	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3660.0
7078.8	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.1	3660.0
7099.1	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3643.0
7119.5	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.0	3659.0
7139.8	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  50.9	3657.0
7160.1	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3656.0
7180.4	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3659.0
7200.6	 31.90	 45.4	 45.9\  25.6	  22.9	   30.0	  147.8	  51.0	3657.0
7220.9	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  50.9	3654.0
7241.2	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.7	  51.0	3657.0
7261.4	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3659.0
7281.8	 31.90	 45.4	 45.8\  25.6	  22.9	   30.0	  147.8	  51.1	3661.0
